customer_id,account_created_at,account_status,kyc_completed,card_activated,card_type,monthly_spend,transactions_count,product_feature_used,feature_used_at,account_tier,decline_rate,customer_segment,monthly_revenue,churned
6656,2023-12-24,Active,True,True,Credit,901.74,9,RoundUps,2024-03-23,Free,0.08,Retired,27.29,False
6657,2023-11-25,Active,True,False,Debit,0.0,0,,2024-02-27,Free,0.1,Student,0.0,False
6658,2024-10-05,Active,False,False,Virtual,0.0,0,,2025-06-11,Free,0.07,Student,0.0,False
6659,2025-02-22,Active,False,False,Debit,0.0,0,RoundUps,2025-09-07,Free,0.06,Retired,0.0,False
6660,2024-03-14,Active,True,False,Credit,0.0,0,BillPay,2024-03-31,Free,0.08,Retired,0.0,False
6661,2024-12-20,Active,False,False,Virtual,0.0,0,,2025-07-30,Free,0.07,Retired,0.0,False
6662,2024-12-09,Active,False,False,Virtual,0.0,0,BillPay,2025-06-13,Plus,0.07,Student,0.0,False
6663,2024-04-21,Active,True,True,Virtual,1638.11,20,BillPay,2024-07-03,Free,0.05,Retired,68.5,False
6664,2025-05-30,Active,False,False,Debit,0.0,0,CryptoRewards,2025-07-04,Plus,0.07,Professional,0.0,False
6665,2024-07-16,Active,True,True,Debit,892.39,15,SavingsVault,2025-07-27,Plus,0.04,Student,18.35,False
6666,2025-02-03,Closed,False,False,Credit,0.0,0,CryptoRewards,2025-07-21,Plus,0.09,Student,0.0,True
6667,2024-05-10,Active,True,True,Virtual,477.81,16,BillPay,2025-07-27,Free,0.13,Retired,13.17,False
6668,2023-12-28,Active,False,False,Debit,0.0,0,,2024-03-14,Free,0.13,Student,0.0,False
6669,2024-05-31,Active,False,False,Virtual,0.0,0,,2024-07-19,Free,0.09,Professional,0.0,False
6670,2025-03-29,Active,True,True,Virtual,995.94,21,,2025-09-21,Free,0.15,Retired,21.35,False
6671,2025-07-22,Active,True,True,Virtual,2358.91,34,CryptoRewards,2025-09-12,Premium,0.08,Student,76.91,False
6672,2024-02-12,Active,True,True,Credit,1995.57,38,BillPay,2024-12-22,Free,0.13,Retired,65.15,False
6673,2025-06-14,Active,True,True,Credit,2158.36,24,SavingsVault,2025-06-17,Free,0.09,Student,73.15,False
6674,2024-07-23,Active,False,False,Credit,0.0,0,RoundUps,2025-09-12,Premium,0.08,Retired,10.0,False
6675,2025-05-22,Active,True,False,Virtual,0.0,0,SavingsVault,2025-09-01,Free,0.13,Student,0.0,False
6676,2024-10-05,Active,True,True,Credit,2902.2,57,SavingsVault,2024-10-29,Free,0.05,Retired,58.31,False
6677,2024-10-29,Active,False,False,Debit,0.0,0,BillPay,2025-09-19,Plus,0.14,Student,0.0,False
6678,2024-12-19,Active,False,False,Virtual,0.0,0,CryptoRewards,2025-07-16,Free,0.13,Retired,0.0,False
6679,2025-03-29,Active,True,True,Credit,71.77,2,BillPay,2025-09-04,Free,0.04,Professional,3.01,False
6680,2025-05-27,Closed,True,False,Debit,0.0,0,DirectDeposit,2025-06-20,Premium,0.04,Student,10.0,True
6681,2025-04-29,Closed,True,True,Virtual,575.45,13,,2025-06-08,Plus,0.09,Professional,12.57,True
6682,2025-02-14,Active,True,False,Credit,0.0,0,,2025-03-31,Free,0.11,Professional,0.0,False
6683,2024-02-09,Suspended,False,False,Debit,0.0,0,,2025-05-19,Free,0.08,Student,0.0,False
6684,2025-03-14,Active,False,False,Credit,0.0,0,RoundUps,2025-04-17,Premium,0.03,Retired,10.0,False
6685,2023-09-26,Active,False,False,Debit,0.0,0,RoundUps,2024-11-29,Free,0.04,Student,0.0,False
6686,2024-09-03,Closed,True,True,Credit,1635.42,78,DirectDeposit,2025-07-10,Free,0.15,Student,26.06,True
6687,2024-05-23,Active,True,False,Debit,0.0,0,BillPay,2024-08-26,Free,0.12,Student,0.0,False
6688,2023-10-22,Suspended,True,True,Credit,427.42,4,,2024-01-30,Free,0.12,Retired,14.4,False
6689,2024-12-11,Active,True,True,Credit,1144.43,15,DirectDeposit,2025-03-01,Free,0.03,Student,20.07,False
6690,2025-02-09,Suspended,False,False,Virtual,0.0,0,,2025-04-12,Free,0.13,Professional,0.0,False
6691,2023-11-29,Active,True,False,Virtual,0.0,0,BillPay,2025-02-07,Free,0.11,Professional,0.0,False
6692,2024-04-08,Active,True,True,Virtual,2231.44,28,RoundUps,2024-05-05,Free,0.04,Student,73.88,False
6693,2023-11-26,Active,True,False,Credit,0.0,0,,2024-03-01,Plus,0.04,Retired,0.0,False
6694,2024-10-19,Active,True,True,Virtual,2434.25,90,RoundUps,2025-02-11,Plus,0.11,Professional,32.56,False
6695,2024-06-30,Active,False,False,Virtual,0.0,0,CryptoRewards,2025-08-26,Free,0.1,Student,0.0,False
6696,2024-02-02,Active,True,False,Credit,0.0,0,DirectDeposit,2024-12-26,Premium,0.13,Professional,10.0,False
6697,2025-02-14,Suspended,False,False,Credit,0.0,0,CryptoRewards,2025-02-14,Plus,0.12,Retired,0.0,False
6698,2024-04-01,Active,False,False,Debit,0.0,0,RoundUps,2024-11-20,Free,0.03,Retired,0.0,False
6699,2023-10-27,Suspended,True,False,Virtual,0.0,0,,2024-12-03,Free,0.1,Retired,0.0,False
6700,2025-08-24,Closed,True,True,Credit,2454.66,46,SavingsVault,2025-09-07,Free,0.14,Retired,88.14,True
6701,2025-02-14,Active,True,False,Virtual,0.0,0,BillPay,2025-09-09,Plus,0.07,Student,0.0,False
6702,2024-09-01,Active,True,False,Debit,0.0,0,,2024-10-25,Plus,0.11,Retired,0.0,False
6703,2024-12-13,Active,False,False,Debit,0.0,0,SavingsVault,2025-06-21,Free,0.07,Retired,0.0,False
6704,2025-03-14,Active,True,True,Credit,335.92,15,SavingsVault,2025-05-13,Plus,0.03,Professional,14.08,False
6705,2024-10-31,Active,True,False,Credit,0.0,0,SavingsVault,2025-03-16,Free,0.1,Retired,0.0,False
6706,2025-01-04,Active,False,False,Credit,0.0,0,CryptoRewards,2025-08-01,Plus,0.04,Retired,0.0,False
6707,2024-10-22,Closed,True,False,Credit,0.0,0,,2025-01-11,Plus,0.11,Student,0.0,True
6708,2025-03-09,Active,False,False,Virtual,0.0,0,CryptoRewards,2025-04-16,Free,0.1,Student,0.0,False
6709,2025-02-17,Suspended,True,True,Debit,539.59,6,,2025-03-06,Plus,0.03,Retired,21.72,False
6710,2024-03-24,Active,False,False,Virtual,0.0,0,SavingsVault,2024-04-21,Plus,0.09,Retired,0.0,False
6711,2024-02-15,Active,False,False,Virtual,0.0,0,SavingsVault,2024-06-04,Free,0.1,Retired,0.0,False
6712,2024-05-11,Active,True,False,Virtual,0.0,0,BillPay,2024-10-25,Free,0.04,Retired,0.0,False
6713,2024-01-04,Active,False,False,Virtual,0.0,0,,2025-04-15,Plus,0.1,Professional,0.0,False
6714,2024-11-23,Active,False,False,Credit,0.0,0,,2025-02-14,Free,0.11,Student,0.0,False
6715,2024-12-24,Active,True,False,Debit,0.0,0,DirectDeposit,2025-05-12,Plus,0.1,Student,0.0,False
6716,2024-04-24,Active,True,True,Debit,1339.49,17,RoundUps,2024-08-01,Plus,0.09,Retired,38.62,False
6717,2025-04-10,Active,False,False,Credit,0.0,0,DirectDeposit,2025-08-08,Plus,0.15,Retired,0.0,False
6718,2024-08-14,Closed,False,False,Credit,0.0,0,RoundUps,2024-10-10,Plus,0.09,Retired,0.0,True
6719,2024-11-22,Closed,False,False,Debit,0.0,0,RoundUps,2025-03-01,Free,0.13,Student,0.0,True
6720,2024-04-11,Active,False,False,Credit,0.0,0,,2025-02-01,Premium,0.08,Professional,10.0,False
6721,2025-02-07,Active,False,False,Credit,0.0,0,,2025-04-11,Premium,0.07,Professional,10.0,False
6722,2024-07-28,Active,False,False,Credit,0.0,0,DirectDeposit,2025-07-17,Plus,0.01,Professional,0.0,False
6723,2023-11-25,Active,False,False,Debit,0.0,0,,2024-06-09,Free,0.13,Retired,0.0,False
6724,2025-02-28,Closed,True,False,Credit,0.0,0,CryptoRewards,2025-08-12,Premium,0.12,Student,10.0,True
6725,2025-03-14,Closed,True,True,Virtual,2632.71,52,,2025-04-10,Free,0.02,Retired,35.12,True
6726,2024-11-11,Suspended,False,False,Debit,0.0,0,SavingsVault,2025-01-29,Free,0.13,Professional,0.0,False
6727,2023-11-15,Suspended,False,False,Credit,0.0,0,RoundUps,2025-03-18,Free,0.02,Student,0.0,False
6728,2025-04-13,Active,False,False,Virtual,0.0,0,DirectDeposit,2025-06-04,Free,0.11,Retired,0.0,False
6729,2025-01-25,Closed,True,True,Debit,1053.61,10,,2025-04-09,Premium,0.08,Professional,50.96,True
6730,2025-03-29,Active,False,False,Virtual,0.0,0,,2025-06-09,Plus,0.02,Professional,0.0,False
6731,2024-12-02,Active,False,False,Debit,0.0,0,SavingsVault,2025-08-14,Plus,0.05,Professional,0.0,False
6732,2025-02-06,Active,True,True,Debit,391.61,16,SavingsVault,2025-08-23,Free,0.07,Professional,10.03,False
6733,2025-01-03,Active,True,False,Virtual,0.0,0,BillPay,2025-03-07,Plus,0.05,Retired,0.0,False
6734,2024-08-12,Active,True,False,Debit,0.0,0,SavingsVault,2024-12-09,Free,0.09,Professional,0.0,False
6735,2024-05-24,Active,False,False,Credit,0.0,0,,2025-04-25,Plus,0.04,Professional,0.0,False
6736,2024-07-12,Closed,True,True,Virtual,1459.7,17,,2024-08-01,Premium,0.04,Retired,68.18,True
6737,2025-01-02,Active,False,False,Virtual,0.0,0,RoundUps,2025-04-08,Plus,0.07,Retired,0.0,False
6738,2023-11-21,Active,False,False,Debit,0.0,0,SavingsVault,2024-06-17,Plus,0.03,Retired,0.0,False
6739,2023-12-27,Active,False,False,Debit,0.0,0,DirectDeposit,2025-02-11,Free,0.13,Professional,0.0,False
6740,2023-12-16,Suspended,False,False,Debit,0.0,0,BillPay,2025-05-30,Free,0.1,Student,0.0,False
6741,2024-11-20,Active,True,False,Debit,0.0,0,BillPay,2025-04-26,Free,0.02,Student,0.0,False
6742,2023-11-12,Closed,False,False,Credit,0.0,0,,2024-07-24,Free,0.1,Professional,0.0,True
6743,2025-01-31,Active,True,True,Virtual,2784.86,37,SavingsVault,2025-03-06,Plus,0.07,Professional,132.84,False
6744,2024-06-29,Active,False,False,Credit,0.0,0,SavingsVault,2025-03-15,Plus,0.1,Professional,0.0,False
6745,2025-05-18,Active,True,True,Virtual,2898.15,33,,2025-07-10,Plus,0.14,Retired,110.77,False
6746,2024-01-13,Active,False,False,Credit,0.0,0,RoundUps,2024-07-06,Plus,0.07,Professional,0.0,False
6747,2024-04-21,Active,True,True,Virtual,126.09,1,SavingsVault,2024-04-28,Plus,0.08,Retired,1.62,False
6748,2023-12-07,Active,True,True,Credit,87.02,1,DirectDeposit,2024-09-24,Free,0.07,Student,2.32,False
6749,2024-03-12,Active,False,False,Virtual,0.0,0,RoundUps,2024-12-31,Plus,0.08,Student,0.0,False
6750,2023-12-12,Active,True,False,Credit,0.0,0,DirectDeposit,2025-08-10,Free,0.15,Professional,0.0,False
6751,2025-09-09,Suspended,False,False,Debit,0.0,0,RoundUps,2025-09-11,Free,0.14,Student,0.0,False
6752,2024-02-05,Active,False,False,Debit,0.0,0,RoundUps,2025-03-19,Free,0.14,Student,0.0,False
6753,2025-04-09,Active,False,False,Debit,0.0,0,RoundUps,2025-06-07,Free,0.04,Professional,0.0,False
6754,2024-12-22,Active,True,True,Debit,1287.11,18,RoundUps,2025-06-30,Free,0.05,Student,39.38,False
6755,2023-12-05,Closed,True,False,Credit,0.0,0,DirectDeposit,2025-01-18,Plus,0.15,Professional,0.0,True
6756,2024-06-18,Active,False,False,Debit,0.0,0,BillPay,2025-09-05,Plus,0.05,Professional,0.0,False
6757,2025-07-25,Suspended,False,False,Virtual,0.0,0,SavingsVault,2025-08-21,Free,0.09,Retired,0.0,False
6758,2024-11-23,Active,False,False,Debit,0.0,0,CryptoRewards,2025-03-08,Plus,0.01,Professional,0.0,False
6759,2025-01-05,Active,False,False,Virtual,0.0,0,BillPay,2025-02-12,Free,0.07,Student,0.0,False
6760,2025-08-18,Active,False,False,Credit,0.0,0,,2025-08-20,Free,0.11,Retired,0.0,False
6761,2024-02-01,Active,True,True,Virtual,2753.99,52,CryptoRewards,2024-10-04,Free,0.09,Student,52.72,False
6762,2025-04-27,Active,True,True,Virtual,1701.65,35,BillPay,2025-07-11,Premium,0.07,Student,79.02,False
6763,2024-02-09,Active,False,False,Debit,0.0,0,,2024-11-03,Plus,0.03,Retired,0.0,False
6764,2025-06-09,Active,True,True,Virtual,572.76,7,RoundUps,2025-09-20,Free,0.13,Professional,11.73,False
6765,2024-11-23,Closed,True,True,Debit,560.42,6,DirectDeposit,2025-07-11,Plus,0.1,Student,23.99,True
6766,2025-08-07,Active,True,False,Credit,0.0,0,SavingsVault,2025-09-17,Free,0.12,Professional,0.0,False
6767,2024-07-30,Active,False,False,Virtual,0.0,0,DirectDeposit,2025-08-04,Free,0.13,Professional,0.0,False
6768,2024-12-25,Active,True,False,Virtual,0.0,0,,2025-02-12,Free,0.01,Retired,0.0,False
6769,2024-04-10,Active,False,False,Virtual,0.0,0,,2024-04-17,Free,0.1,Professional,0.0,False
6770,2025-03-08,Closed,True,True,Debit,1249.15,16,DirectDeposit,2025-05-07,Premium,0.13,Professional,54.63,True
6771,2025-02-13,Active,False,False,Virtual,0.0,0,RoundUps,2025-04-03,Free,0.12,Student,0.0,False
6772,2024-01-10,Active,True,False,Virtual,0.0,0,,2024-10-30,Free,0.07,Student,0.0,False
6773,2024-12-05,Active,False,False,Debit,0.0,0,RoundUps,2025-09-16,Free,0.04,Student,0.0,False
6774,2024-04-16,Active,False,False,Virtual,0.0,0,CryptoRewards,2024-05-27,Free,0.11,Student,0.0,False
6775,2025-09-04,Active,False,False,Credit,0.0,0,CryptoRewards,2025-09-21,Plus,0.11,Student,0.0,False
6776,2025-01-30,Closed,True,True,Virtual,1511.91,31,BillPay,2025-06-22,Plus,0.15,Student,60.07,True
6777,2025-03-24,Active,False,False,Debit,0.0,0,CryptoRewards,2025-08-21,Free,0.03,Professional,0.0,False
6778,2024-04-02,Active,True,False,Debit,0.0,0,SavingsVault,2025-09-10,Free,0.12,Student,0.0,False
6779,2025-01-06,Active,False,False,Debit,0.0,0,BillPay,2025-06-17,Free,0.06,Retired,0.0,False
6780,2025-03-23,Closed,False,False,Debit,0.0,0,,2025-06-19,Plus,0.09,Professional,0.0,True
6781,2024-02-11,Active,False,False,Credit,0.0,0,,2025-01-16,Free,0.13,Student,0.0,False
6782,2024-06-22,Suspended,False,False,Credit,0.0,0,,2025-06-21,Plus,0.08,Retired,0.0,False
6783,2024-10-16,Suspended,True,True,Credit,2735.49,122,DirectDeposit,2025-02-04,Plus,0.12,Professional,130.17,False
6784,2024-04-23,Suspended,True,False,Credit,0.0,0,SavingsVault,2025-03-21,Plus,0.12,Retired,0.0,False
6785,2024-10-30,Active,True,True,Credit,1568.58,23,DirectDeposit,2025-08-05,Free,0.05,Professional,67.53,False
6786,2025-08-06,Active,False,False,Credit,0.0,0,RoundUps,2025-09-19,Plus,0.14,Student,0.0,False
6787,2025-06-15,Active,False,False,Virtual,0.0,0,SavingsVault,2025-07-29,Free,0.08,Retired,0.0,False
6788,2024-05-16,Active,False,False,Credit,0.0,0,DirectDeposit,2025-09-21,Free,0.05,Retired,0.0,False
6789,2025-07-19,Active,True,True,Credit,896.66,43,DirectDeposit,2025-07-27,Free,0.09,Professional,12.44,False
6790,2024-05-16,Active,True,True,Credit,1197.1,19,DirectDeposit,2025-03-27,Plus,0.12,Retired,15.11,False
6791,2025-05-12,Active,False,False,Virtual,0.0,0,,2025-07-11,Free,0.1,Retired,0.0,False
6792,2025-07-09,Closed,False,False,Debit,0.0,0,,2025-07-17,Plus,0.07,Retired,0.0,True
6793,2025-01-26,Suspended,True,True,Virtual,2775.47,80,SavingsVault,2025-02-25,Free,0.09,Professional,73.78,False
6794,2023-11-20,Active,True,True,Debit,2709.48,50,BillPay,2025-06-08,Free,0.14,Professional,120.89,False
6795,2024-03-26,Suspended,True,False,Credit,0.0,0,DirectDeposit,2024-06-06,Free,0.13,Professional,0.0,False
6796,2024-01-28,Active,False,False,Debit,0.0,0,CryptoRewards,2025-04-18,Free,0.09,Student,0.0,False
6797,2023-11-05,Active,True,True,Credit,2757.48,31,RoundUps,2024-01-09,Plus,0.08,Student,128.6,False
6798,2025-04-21,Active,False,False,Virtual,0.0,0,BillPay,2025-06-15,Free,0.04,Retired,0.0,False
6799,2024-11-25,Suspended,True,True,Debit,1497.67,15,,2025-06-04,Free,0.04,Student,69.48,False
6800,2025-06-10,Closed,False,False,Debit,0.0,0,,2025-06-12,Plus,0.07,Retired,0.0,True
6801,2024-08-16,Active,False,False,Credit,0.0,0,RoundUps,2025-09-15,Plus,0.08,Retired,0.0,False
6802,2025-09-15,Closed,False,False,Credit,0.0,0,SavingsVault,2025-09-16,Free,0.04,Professional,0.0,True
6803,2024-09-28,Active,True,False,Virtual,0.0,0,SavingsVault,2025-04-09,Free,0.08,Professional,0.0,False
6804,2024-10-26,Suspended,True,True,Credit,1697.72,22,,2025-07-19,Free,0.12,Student,65.33,False
6805,2025-02-28,Suspended,False,False,Virtual,0.0,0,CryptoRewards,2025-04-17,Plus,0.13,Professional,0.0,False
6806,2024-08-01,Active,False,False,Debit,0.0,0,CryptoRewards,2024-08-11,Free,0.12,Student,0.0,False
6807,2025-01-12,Suspended,False,False,Virtual,0.0,0,DirectDeposit,2025-03-26,Plus,0.14,Professional,0.0,False
6808,2025-08-29,Closed,False,False,Debit,0.0,0,BillPay,2025-09-18,Free,0.12,Retired,0.0,True
6809,2025-04-23,Closed,True,True,Debit,2485.89,33,BillPay,2025-04-24,Plus,0.11,Student,45.02,True
6810,2025-03-29,Closed,True,True,Virtual,203.19,7,DirectDeposit,2025-06-19,Free,0.05,Retired,6.67,True
6811,2025-03-20,Active,True,True,Virtual,739.23,10,,2025-07-01,Plus,0.14,Student,10.14,False
6812,2025-04-26,Active,False,False,Credit,0.0,0,BillPay,2025-07-02,Plus,0.09,Professional,0.0,False
6813,2024-03-29,Active,True,True,Debit,154.99,2,DirectDeposit,2025-08-24,Free,0.07,Retired,6.22,False
6814,2025-09-05,Active,True,True,Credit,1090.61,33,,2025-09-17,Plus,0.07,Student,45.81,False
6815,2025-03-06,Active,True,False,Virtual,0.0,0,SavingsVault,2025-03-22,Free,0.12,Professional,0.0,False
6816,2025-01-05,Active,True,True,Virtual,1719.63,18,DirectDeposit,2025-06-28,Plus,0.15,Student,77.68,False
6817,2024-01-30,Active,False,False,Debit,0.0,0,BillPay,2025-07-06,Plus,0.15,Retired,0.0,False
6818,2025-09-13,Active,False,False,Credit,0.0,0,SavingsVault,2025-09-19,Free,0.1,Student,0.0,False
6819,2025-08-24,Active,False,False,Credit,0.0,0,,2025-09-03,Free,0.11,Retired,0.0,False
6820,2024-02-04,Active,True,False,Credit,0.0,0,RoundUps,2024-04-02,Premium,0.06,Professional,10.0,False
6821,2024-07-03,Closed,True,False,Credit,0.0,0,,2024-10-14,Free,0.08,Student,0.0,True
6822,2024-10-24,Active,False,False,Virtual,0.0,0,BillPay,2025-03-10,Free,0.12,Professional,0.0,False
6823,2023-10-31,Closed,True,True,Debit,2377.08,29,,2024-09-23,Plus,0.1,Retired,108.94,True
6824,2024-10-10,Active,False,False,Credit,0.0,0,RoundUps,2025-03-06,Free,0.13,Student,0.0,False
6825,2024-02-01,Suspended,True,True,Debit,468.1,5,BillPay,2024-11-16,Free,0.04,Retired,19.59,False
6826,2023-12-18,Active,True,True,Credit,2609.3,62,,2024-09-05,Free,0.02,Student,41.29,False
6827,2025-08-31,Closed,True,False,Debit,0.0,0,CryptoRewards,2025-09-16,Plus,0.03,Retired,0.0,True
6828,2024-04-02,Active,True,True,Debit,734.71,23,,2025-05-25,Premium,0.11,Student,41.42,False
6829,2025-07-13,Active,False,False,Virtual,0.0,0,BillPay,2025-07-24,Free,0.15,Retired,0.0,False
6830,2024-05-04,Active,True,True,Virtual,1022.91,20,,2024-12-22,Free,0.11,Retired,48.12,False
6831,2024-10-01,Active,True,False,Debit,0.0,0,CryptoRewards,2025-01-23,Free,0.13,Retired,0.0,False
6832,2024-04-14,Active,True,True,Debit,1520.17,52,,2024-09-26,Plus,0.09,Student,63.12,False
6833,2023-09-23,Active,True,True,Virtual,713.91,20,SavingsVault,2025-04-18,Plus,0.05,Student,9.79,False
6834,2025-01-24,Active,True,False,Debit,0.0,0,,2025-09-01,Free,0.12,Professional,0.0,False
6835,2024-07-23,Active,False,False,Debit,0.0,0,BillPay,2025-01-07,Free,0.07,Student,0.0,False
6836,2025-09-07,Suspended,True,True,Virtual,933.15,13,,2025-09-14,Plus,0.1,Student,9.8,False
6837,2025-09-12,Active,False,False,Virtual,0.0,0,SavingsVault,2025-09-19,Free,0.12,Retired,0.0,False
6838,2024-10-26,Active,False,False,Virtual,0.0,0,SavingsVault,2025-09-11,Plus,0.09,Professional,0.0,False
6839,2025-08-15,Active,False,False,Virtual,0.0,0,CryptoRewards,2025-08-16,Free,0.13,Professional,0.0,False
6840,2025-09-17,Active,True,True,Debit,405.19,4,CryptoRewards,2025-09-19,Plus,0.05,Professional,5.24,False
6841,2025-08-15,Active,True,True,Credit,334.37,10,CryptoRewards,2025-09-13,Free,0.06,Student,14.89,False
6842,2025-07-11,Active,True,True,Credit,1748.8,44,CryptoRewards,2025-08-27,Free,0.08,Student,83.17,False
6843,2023-11-05,Active,False,False,Virtual,0.0,0,SavingsVault,2024-08-07,Free,0.09,Professional,0.0,False
6844,2023-09-26,Active,True,True,Debit,68.54,0,CryptoRewards,2025-01-16,Free,0.1,Professional,0.99,False
6845,2024-09-13,Active,True,True,Credit,2960.32,64,DirectDeposit,2025-01-18,Plus,0.12,Professional,69.09,False
6846,2024-05-10,Active,False,False,Credit,0.0,0,BillPay,2025-02-08,Free,0.07,Student,0.0,False
6847,2023-12-14,Active,False,False,Virtual,0.0,0,CryptoRewards,2023-12-18,Free,0.02,Professional,0.0,False
6848,2024-06-19,Active,False,False,Virtual,0.0,0,DirectDeposit,2024-11-10,Plus,0.01,Retired,0.0,False
6849,2024-07-30,Active,False,False,Debit,0.0,0,,2025-05-01,Plus,0.11,Professional,0.0,False
6850,2023-09-28,Closed,False,False,Debit,0.0,0,,2023-12-15,Free,0.11,Retired,0.0,True
6851,2024-08-21,Active,True,False,Credit,0.0,0,,2025-09-07,Premium,0.07,Professional,10.0,False
6852,2024-02-22,Suspended,False,False,Credit,0.0,0,SavingsVault,2024-04-27,Plus,0.11,Retired,0.0,False
6853,2024-11-05,Closed,True,False,Credit,0.0,0,,2025-05-23,Free,0.12,Retired,0.0,True
6854,2025-08-19,Active,False,False,Debit,0.0,0,SavingsVault,2025-08-26,Plus,0.13,Professional,0.0,False
6855,2024-08-06,Active,False,False,Credit,0.0,0,RoundUps,2024-11-10,Plus,0.11,Retired,0.0,False
6856,2025-08-31,Active,True,True,Virtual,1289.14,23,,2025-09-11,Free,0.15,Professional,25.29,False
6857,2023-09-27,Active,True,False,Credit,0.0,0,,2024-01-25,Plus,0.13,Student,0.0,False
6858,2025-05-11,Active,True,False,Debit,0.0,0,,2025-09-15,Plus,0.05,Retired,0.0,False
6859,2024-04-03,Active,True,False,Virtual,0.0,0,BillPay,2024-09-25,Free,0.11,Professional,0.0,False
6860,2024-09-21,Active,True,False,Debit,0.0,0,DirectDeposit,2025-02-21,Premium,0.08,Retired,10.0,False
6861,2024-07-08,Active,True,True,Credit,2087.31,65,SavingsVault,2025-02-25,Free,0.02,Student,26.59,False
6862,2024-07-01,Active,True,False,Credit,0.0,0,,2025-05-29,Premium,0.01,Student,10.0,False
6863,2025-08-14,Active,True,True,Credit,1895.36,23,SavingsVault,2025-08-22,Free,0.06,Student,28.63,False
6864,2024-11-11,Active,True,True,Virtual,576.5,6,RoundUps,2025-02-23,Free,0.01,Retired,26.94,False
6865,2023-12-15,Active,True,True,Credit,1538.12,25,RoundUps,2024-11-19,Free,0.02,Professional,58.06,False
6866,2025-02-12,Active,False,False,Virtual,0.0,0,DirectDeposit,2025-08-01,Free,0.02,Professional,0.0,False
6867,2024-01-25,Suspended,True,False,Debit,0.0,0,SavingsVault,2024-05-12,Free,0.08,Professional,0.0,False
6868,2024-06-22,Active,True,False,Debit,0.0,0,DirectDeposit,2025-05-25,Free,0.09,Student,0.0,False
6869,2023-09-26,Active,True,False,Virtual,0.0,0,,2024-07-01,Free,0.06,Professional,0.0,False
6870,2025-08-08,Suspended,True,True,Debit,1080.56,28,CryptoRewards,2025-09-19,Free,0.11,Student,25.47,False
6871,2025-03-25,Active,True,True,Debit,2247.88,50,CryptoRewards,2025-05-02,Premium,0.15,Student,99.31,False
6872,2023-12-16,Suspended,False,False,Virtual,0.0,0,DirectDeposit,2024-05-11,Free,0.08,Retired,0.0,False
6873,2024-04-30,Active,True,True,Credit,2760.27,55,RoundUps,2024-05-31,Free,0.15,Retired,130.9,False
6874,2024-01-03,Closed,False,False,Credit,0.0,0,,2024-11-04,Free,0.06,Retired,0.0,True
6875,2024-08-14,Active,True,True,Virtual,1307.36,14,SavingsVault,2025-04-28,Free,0.02,Professional,57.57,False
6876,2025-08-21,Closed,False,False,Virtual,0.0,0,BillPay,2025-08-22,Free,0.01,Professional,0.0,True
6877,2024-01-24,Active,False,False,Virtual,0.0,0,DirectDeposit,2025-06-24,Free,0.1,Retired,0.0,False
6878,2024-02-23,Active,True,True,Credit,1183.19,40,CryptoRewards,2025-03-01,Plus,0.01,Retired,50.71,False
6879,2025-02-19,Active,False,False,Virtual,0.0,0,,2025-06-02,Free,0.07,Professional,0.0,False
6880,2023-12-23,Closed,True,True,Debit,823.36,15,SavingsVault,2024-11-14,Plus,0.07,Student,21.87,True
6881,2024-10-05,Active,True,False,Debit,0.0,0,BillPay,2025-05-06,Free,0.08,Retired,0.0,False
6882,2024-10-10,Closed,True,True,Credit,284.35,3,CryptoRewards,2025-08-16,Free,0.11,Retired,12.52,True
6883,2025-03-04,Active,True,True,Debit,611.13,9,SavingsVault,2025-04-22,Free,0.03,Retired,25.9,False
6884,2024-05-31,Active,True,True,Virtual,2905.9,31,SavingsVault,2025-04-06,Free,0.08,Student,36.9,False
6885,2024-10-15,Active,False,False,Credit,0.0,0,CryptoRewards,2025-07-23,Plus,0.03,Professional,0.0,False
6886,2025-09-08,Closed,True,False,Virtual,0.0,0,,2025-09-17,Premium,0.05,Professional,10.0,True
6887,2024-01-02,Active,True,False,Credit,0.0,0,RoundUps,2024-03-27,Premium,0.09,Professional,10.0,False
6888,2023-12-14,Active,False,False,Credit,0.0,0,RoundUps,2025-08-20,Free,0.07,Professional,0.0,False
6889,2023-10-08,Active,True,True,Credit,1586.61,19,SavingsVault,2024-01-13,Plus,0.1,Student,32.58,False
6890,2024-01-20,Active,False,False,Credit,0.0,0,,2024-10-13,Free,0.05,Student,0.0,False
6891,2024-10-14,Closed,True,True,Debit,1731.75,31,,2024-10-19,Premium,0.09,Student,28.35,True
6892,2025-05-10,Active,True,True,Virtual,416.73,4,DirectDeposit,2025-09-19,Free,0.07,Retired,8.47,False
6893,2024-03-23,Suspended,False,False,Credit,0.0,0,,2024-05-02,Free,0.12,Student,0.0,False
6894,2025-03-01,Active,False,False,Credit,0.0,0,SavingsVault,2025-07-11,Free,0.06,Professional,0.0,False
6895,2024-08-20,Active,False,False,Virtual,0.0,0,,2024-08-26,Plus,0.08,Retired,0.0,False
6896,2024-08-24,Active,True,False,Virtual,0.0,0,,2025-08-31,Plus,0.01,Student,0.0,False
6897,2024-05-03,Active,True,True,Virtual,1995.07,26,SavingsVault,2024-12-08,Free,0.09,Student,76.79,False
6898,2024-10-03,Active,False,False,Debit,0.0,0,CryptoRewards,2024-11-04,Plus,0.12,Student,0.0,False
